IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.36,,,5.58,,9.08,7.36 [5.58 – 9.08],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.38,,,6,,8.95,7.38 [6 – 8.95],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BHS,Bahamas,Year,2016,false,Sex,Male,MLE,,,,,,,,,,7.59,,,4.55,,10.84,7.59 [4.55 – 10.84],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ITA,Italy,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.61,,,6.34,,8.95,7.61 [6.34 – 8.95],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BRA,Brazil,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.63,,,6.36,,9.03,7.63 [6.36 – 9.03],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,false,Sex,Male,MLE,,,,,,,,,,7.76,,,6.23,,9.65,7.76 [6.23 – 9.65],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,DMA,Dominica,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.8,,,6.19,,9.45,7.8 [6.19 – 9.45],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PAN,Panama,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.85,,,6.35,,9.4,7.85 [6.35 – 9.4],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LBR,Liberia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,7.86,,,5.87,,9.82,7.86 [5.87 – 9.82],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MLT,Malta,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,7.9,,,6.53,,9.31,7.9 [6.53 – 9.31],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ARM,Armenia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,7.98,,,6.75,,10,7.98 [6.75 – 10],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,AGO,Angola,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.01,,,6.66,,9.35,8.01 [6.66 – 9.35],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,RWA,Rwanda,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.13,,,6.48,,9.84,8.13 [6.48 – 9.84],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.17,,,6.74,,9.46,8.17 [6.74 – 9.46],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.19,,,6.45,,10.05,8.19 [6.45 – 10.05],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,MEX,Mexico,Year,2016,false,Sex,Male,MLE,,,,,,,,,,8.2,,,6.38,,10.27,8.2 [6.38 – 10.27],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,NIC,Nicaragua,Year,2016,false,Sex,Male,MLE,,,,,,,,,,8.43,,,6.74,,10.33,8.43 [6.74 – 10.33],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LSO,Lesotho,Year,2016,false,Sex,Male,MLE,,,,,,,,,,8.44,,,6.49,,10.36,8.44 [6.49 – 10.36],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SYC,Seychelles,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.49,,,7.04,,10.09,8.49 [7.04 – 10.09],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,COG,Congo,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.56,,,6.71,,10.37,8.56 [6.71 – 10.37],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GRD,Grenada,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.68,,,7.19,,10.27,8.68 [7.19 – 10.27],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SWZ,Eswatini,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.69,,,7.28,,10.27,8.69 [7.28 – 10.27],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SRB,Serbia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.8,,,7.55,,10.12,8.8 [7.55 – 10.12],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UKR,Ukraine,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.81,,,7.18,,10.46,8.81 [7.18 – 10.46],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.82,,,7.39,,10.34,8.82 [7.39 – 10.34],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,false,Sex,Male,MLE,,,,,,,,,,8.86,,,6.64,,10.99,8.86 [6.64 – 10.99],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,HRV,Croatia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.86,,,7.35,,11.18,8.86 [7.35 – 11.18],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CAN,Canada,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,8.88,,,7.68,,10.21,8.88 [7.68 – 10.21],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,IND,India,Year,2016,false,Sex,Male,MLE,,,,,,,,,,8.89,,,6.52,,11.21,8.89 [6.52 – 11.21],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GUY,Guyana,Year,2016,false,Sex,Male,MLE,,,,,,,,,,8.89,,,7.61,,10.42,8.89 [7.61 – 10.42],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GAB,Gabon,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9,,,7.37,,10.63,9 [7.37 – 10.63],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.01,,,7.39,,10.68,9.01 [7.39 – 10.68],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.02,,,7.28,,10.95,9.02 [7.28 – 10.95],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.06,,,7.52,,11.21,9.06 [7.52 – 11.21],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,COL,Colombia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.07,,,7.34,,11.25,9.07 [7.34 – 11.25],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,SWE,Sweden,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.07,,,7.62,,10.64,9.07 [7.62 – 10.64],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GEO,Georgia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.08,,,7.65,,10.48,9.08 [7.65 – 10.48],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISL,Iceland,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.09,,,7.61,,10.67,9.09 [7.61 – 10.67],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CHL,Chile,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.1,,,7.77,,10.49,9.1 [7.77 – 10.49],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.15,,,7.2,,11.35,9.15 [7.2 – 11.35],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CMR,Cameroon,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.27,,,7.38,,11.1,9.27 [7.38 – 11.1],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZAF,South Africa,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.48,,,7.95,,11.1,9.48 [7.95 – 11.1],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,NLD,Netherlands,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.58,,,8.27,,10.99,9.58 [8.27 – 10.99],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.61,,,7.82,,11.37,9.61 [7.82 – 11.37],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CUB,Cuba,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.68,,,7.91,,11.74,9.68 [7.91 – 11.74],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.76,,,7.09,,12.26,9.76 [7.09 – 12.26],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.78,,,8.03,,11.86,9.78 [8.03 – 11.86],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ARG,Argentina,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.8,,,8.45,,11.28,9.8 [8.45 – 11.28],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.82,,,7.64,,12.1,9.82 [7.64 – 12.1],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NGA,Nigeria,Year,2016,false,Sex,Male,MLE,,,,,,,,,,9.84,,,7.84,,11.86,9.84 [7.84 – 11.86],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NIU,Niue,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.85,,,8.48,,11.39,9.85 [8.48 – 11.39],,,EN,2021-09-19T22:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,USA,United States of America,Year,2016,false,Sex,Both sexes,BTSX,,,,,,,,,,9.89,,,8.54,,11.43,9.89 [8.54 – 11.43],,,EN,2021-09-19T22:00:00.000Z
